"price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","yr_sold","mn_sold","day_sold","id"
290000,2,1,1340,9840,1,0,0,3,7,1340,0,1949,0,98133,47.7202,-122.339,1610,8949,"2014","12","08",2305
860000,4,3.25,3960,7012,2,0,0,3,10,3960,0,2005,0,98075,47.5854,-122.08,3680,8522,"2014","06","12",2306
302000,6,2,2650,4621,1.5,0,0,3,8,2650,0,1911,0,98118,47.5543,-122.275,1640,4879,"2015","02","25",2307
369160,4,2.25,2120,9680,2,0,2,4,8,2120,0,1965,0,98003,47.3367,-122.332,2360,9647,"2014","08","21",2308
1190000,4,2.75,2850,3000,2.5,0,0,3,9,2530,320,2003,0,98112,47.6406,-122.304,2083,4500,"2015","05","07",2309
993000,4,2,2850,14810,2,0,0,5,8,2490,360,1954,0,98004,47.5892,-122.203,2430,10454,"2014","09","02",2310
380000,6,2,1870,6969,1,0,0,4,7,1870,0,1968,0,98027,47.5342,-122.036,1500,6969,"2014","11","14",2311
635000,4,2,2660,8160,1,0,0,4,7,1380,1280,1949,0,98177,47.7229,-122.359,1660,8160,"2014","09","10",2312
260000,3,1,1190,11120,1,0,0,3,6,1190,0,1947,0,98024,47.5687,-121.898,1230,12720,"2014","10","30",2313
1400000,4,2.5,2770,8879,2,0,0,3,9,2770,0,2001,0,98004,47.5831,-122.193,2770,8882,"2015","04","02",2315
665000,4,2.5,2080,8100,1,0,2,5,8,1220,860,1952,0,98177,47.7228,-122.369,2090,8100,"2014","09","15",2316
583000,4,2.75,2200,9453,1,0,0,5,8,1100,1100,1955,0,98144,47.5744,-122.305,1390,5355,"2014","07","25",2318
471000,3,2.5,2010,4059,2,0,0,3,8,2010,0,1998,0,98034,47.7317,-122.197,2010,5779,"2014","12","16",2320
450000,3,1.5,1770,17208,1,0,0,3,8,1160,610,1959,0,98006,47.5659,-122.117,2450,17118,"2014","05","12",2323
552500,3,1,1430,5000,1,0,0,3,7,1430,0,1949,0,98117,47.6895,-122.37,1210,5000,"2015","04","08",2324
437000,4,1.75,1700,10642,1,0,0,4,7,850,850,1954,0,98006,47.5674,-122.142,1610,11200,"2015","02","17",2325
270000,4,2,1830,5220,1.5,0,0,3,7,1830,0,1951,0,98118,47.5331,-122.278,1760,5757,"2015","01","09",2326
283000,3,2,1820,15068,2,0,2,3,7,1520,300,1920,2014,98022,47.2103,-121.999,1490,9589,"2014","11","25",2329
445000,4,1.75,2430,13211,1.5,0,0,4,7,2430,0,1909,1978,98024,47.5245,-121.926,1330,10500,"2014","07","15",2330
250000,2,1,740,6840,1,0,0,5,6,740,0,1942,0,98126,47.5172,-122.375,740,6840,"2014","08","16",2331
307000,3,1,770,6552,1,0,0,3,6,670,100,1942,0,98146,47.5133,-122.372,920,7200,"2015","03","09",2332
315000,4,2.75,2200,8580,1,0,0,3,8,1860,340,1991,0,98023,47.295,-122.37,2290,7816,"2014","07","21",2333
264900,4,2.5,2040,7000,1,0,0,3,7,1250,790,1979,0,98031,47.4056,-122.176,1900,7378,"2015","04","24",2335
510000,3,2,1600,4510,1,0,0,3,7,990,610,1978,0,98103,47.6939,-122.34,1580,4561,"2014","09","22",2336
328000,4,2.5,1990,3980,2,0,0,3,7,1990,0,2002,0,98058,47.4445,-122.17,1990,4373,"2014","08","14",2337
325000,3,2.5,2540,4260,2,0,0,3,7,2540,0,2005,0,98042,47.3989,-122.164,2190,4260,"2015","04","21",2339
1370000,2,3.25,2700,3444,3,1,3,3,9,2700,0,1990,0,98075,47.5684,-122.06,2710,3444,"2014","07","14",2340
230000,4,2,1440,10800,1,0,0,4,7,1440,0,1967,0,98001,47.3417,-122.283,1190,7380,"2015","03","05",2341
545000,3,2,1550,4000,1,0,0,3,7,940,610,1955,0,98199,47.6379,-122.387,1880,4000,"2015","04","23",2342
705380,3,2.5,2490,4343,2,0,0,3,9,2490,0,2003,0,98029,47.5493,-121.993,2130,4106,"2014","05","05",2343
459000,5,2.5,2650,12987,1,0,0,4,7,1350,1300,1979,0,98028,47.7482,-122.244,2160,12726,"2014","08","20",2344
815000,4,2.25,2000,3800,2,0,0,3,8,2000,0,2001,0,98115,47.6852,-122.311,1610,3800,"2014","05","28",2345
495000,6,5,3440,4500,2,0,0,3,8,3280,160,2007,0,98055,47.4871,-122.219,1400,5500,"2014","06","11",2346
430000,2,1.5,1320,1194,3,0,0,3,7,1320,0,2001,0,98107,47.6704,-122.39,1320,1250,"2014","12","17",2348
255000,4,2.5,2070,7800,2,0,0,3,8,2070,0,1989,0,98003,47.3487,-122.315,1950,7815,"2014","05","15",2349
588000,3,2,1860,4777,2,0,0,5,7,1860,0,1908,0,98115,47.6892,-122.311,1580,3822,"2014","07","07",2350
350000,3,1,940,7811,1,0,0,3,6,940,0,1959,0,98008,47.6195,-122.118,1180,7490,"2014","11","10",2351
625000,4,2.75,2290,21486,1,0,2,5,7,2290,0,1963,0,98006,47.5515,-122.189,2540,15936,"2015","03","13",2352
172500,2,2,1510,20685,1,0,0,2,6,1250,260,1958,0,98059,47.481,-122.116,1490,29527,"2015","04","24",2353
554000,3,2,1830,3500,1.5,0,0,5,7,1290,540,1909,0,98116,47.573,-122.383,1530,4000,"2014","08","25",2354
775000,4,2.5,3090,7112,2,0,0,3,9,3090,0,2001,0,98052,47.705,-122.118,3050,6000,"2014","07","28",2355
1190000,4,3.5,4340,217800,2,0,0,3,11,4340,0,2003,0,98053,47.6471,-122.013,3430,219106,"2014","11","07",2356
618000,3,2.75,3200,12682,2,0,1,3,9,3200,0,1977,0,98028,47.7443,-122.26,2880,10432,"2014","10","28",2357
305000,4,1,1560,8450,1.5,0,0,4,6,1560,0,1954,0,98166,47.4552,-122.354,1380,8100,"2014","09","29",2358
232000,3,2,1280,13356,1,0,0,3,7,1280,0,1994,0,98042,47.3715,-122.074,1590,8071,"2014","12","05",2359
262000,4,2.5,2020,6236,2,0,0,3,7,2020,0,2002,0,98001,47.2796,-122.247,1940,5076,"2014","05","08",2360
234000,3,1,1040,8122,1,0,0,5,7,1040,0,1971,0,98198,47.3731,-122.312,1470,8676,"2015","03","25",2361
5e+05,4,2.75,2260,7209,1,0,3,3,7,1330,930,2002,0,98125,47.7088,-122.302,1790,10860,"2015","04","02",2362
278000,3,1,860,7632,1,0,0,3,6,860,0,1920,0,98166,47.4623,-122.345,890,7632,"2014","08","27",2363
230000,5,1,1920,19040,1,0,0,3,7,1160,760,1961,0,98168,47.4756,-122.294,1920,11520,"2014","09","04",2364
366500,4,2.75,2070,9300,1,0,0,5,7,1120,950,1945,0,98155,47.7416,-122.32,1010,8308,"2014","05","19",2366
665000,6,3,4250,4400,2.5,0,0,4,7,3020,1230,1902,0,98118,47.5584,-122.283,1520,4950,"2014","06","11",2367
575000,2,1.75,1840,4076,1,0,0,3,8,1140,700,1957,0,98117,47.6875,-122.393,1540,4076,"2014","12","01",2369
674750,4,2.5,2590,9753,2,0,0,3,10,2590,0,1993,0,98075,47.5848,-122.027,2800,9917,"2014","11","03",2370
719000,5,2,3110,6131,1,0,0,5,7,1560,1550,1940,0,98118,47.5615,-122.279,1720,6600,"2014","09","16",2371
443725,3,1.75,1250,3880,1,0,0,4,7,750,500,1944,0,98117,47.6869,-122.392,1240,3880,"2014","08","19",2374
575000,4,2.5,2520,35636,2,0,0,3,8,2520,0,1980,0,98053,47.652,-122.031,2230,35673,"2014","11","06",2375
437000,5,2,2190,8316,1,0,0,3,7,1390,800,1961,0,98108,47.5488,-122.298,2010,8316,"2014","09","09",2378
550000,4,3,2760,13113,1,0,0,4,8,1760,1000,1974,0,98028,47.7669,-122.268,1900,13113,"2014","08","20",2379
282000,3,2.25,1552,3600,2,0,0,3,7,1552,0,2012,0,98092,47.3198,-122.178,1677,3600,"2015","04","30",2382
365000,3,2.5,1720,99916,2,0,0,4,7,1720,0,1990,0,98042,47.3391,-122.093,1340,73180,"2014","06","03",2385
269950,4,2.5,1960,7230,2,0,0,3,8,1960,0,2002,0,98023,47.2855,-122.36,1850,7208,"2014","10","24",2386
260000,2,1,1270,19602,1,0,0,3,6,1270,0,1977,0,98010,47.3375,-122.048,1270,17699,"2014","07","18",2387
371000,3,2.5,2150,8361,2,0,0,3,8,2150,0,1991,0,98058,47.4627,-122.129,2150,9368,"2014","10","21",2391
592000,3,2.5,2400,81892,2,0,0,3,8,2400,0,1985,0,98045,47.5028,-121.769,1370,37270,"2014","08","27",2392
449950,4,3,2800,6977,2,0,0,3,8,2800,0,2003,0,98038,47.3542,-122.014,2800,6600,"2014","08","27",2394
299500,3,2.5,2090,7163,2,0,0,3,8,2090,0,1989,0,98003,47.2735,-122.295,2320,8634,"2014","10","22",2395
335000,4,1.75,1670,9472,1,0,0,3,7,1100,570,1960,0,98106,47.5299,-122.357,1080,5195,"2014","09","23",2397
280000,4,2.25,1990,7350,1,0,0,4,8,1180,810,1978,0,98003,47.3258,-122.328,2030,7210,"2014","11","10",2398
446000,4,2.25,2270,7800,1,0,0,3,7,1290,980,1977,0,98034,47.7278,-122.192,1480,7280,"2014","05","16",2399
1540000,4,2.75,4910,15139,1,0,0,4,10,2560,2350,1964,0,98004,47.6444,-122.22,3980,15139,"2014","09","27",2400
325000,3,1,950,4500,1,0,0,4,6,950,0,1943,0,98118,47.5273,-122.265,1140,4500,"2015","04","07",2401
450000,3,1.75,1610,11200,1,0,0,3,7,1610,0,1955,0,98033,47.6641,-122.176,1610,11200,"2014","06","19",2402
453000,3,1,1210,9473,1,0,0,5,7,1210,0,1955,0,98006,47.5637,-122.139,1700,11465,"2014","09","15",2404
655000,4,2.5,2570,4412,2,0,0,3,9,2570,0,2001,0,98034,47.7076,-122.232,2460,5470,"2014","10","08",2405
603000,3,2.25,1700,2800,2,0,0,5,7,1150,550,1926,0,98115,47.6819,-122.311,1500,3400,"2015","05","04",2406
235000,4,1,1610,24000,1.5,0,0,3,6,1610,0,1947,0,98001,47.2751,-122.252,1270,9600,"2014","09","02",2407
968933,4,3.5,4120,7304,2,0,0,3,11,3070,1050,2006,0,98033,47.681,-122.167,2470,9600,"2014","07","28",2408
435000,4,2.25,1990,8548,2,0,0,3,8,1990,0,1973,0,98033,47.667,-122.178,2320,8926,"2014","12","03",2410
487000,6,3.25,4750,248600,2,0,0,4,8,4750,0,1947,0,98022,47.1879,-121.973,2230,311610,"2014","10","27",2412
810000,4,2.75,3010,10450,2,0,0,3,9,3010,0,1996,0,98052,47.6979,-122.112,3010,10530,"2014","08","01",2413
165000,3,1.5,1280,7742,1,0,0,3,7,1280,0,1973,0,98001,47.3323,-122.276,1566,7696,"2014","10","23",2415
286700,3,1,1220,6600,1,0,0,3,6,1220,0,1958,0,98065,47.5297,-121.827,1100,6600,"2014","07","24",2417
699000,2,1.5,1400,4050,1,0,0,4,8,1400,0,1954,0,98115,47.6768,-122.269,1900,5940,"2015","04","24",2418
280000,3,1.75,1590,7280,1,0,0,3,7,1140,450,1974,0,98058,47.4288,-122.153,1590,9634,"2015","03","27",2419
580000,4,2.5,2220,7064,2,0,0,3,8,2220,0,1988,0,98029,47.5716,-122.022,2220,7451,"2014","06","02",2420
754800,2,2.5,2770,7781,2,0,0,3,8,2770,0,2006,0,98053,47.7072,-122.017,1870,5984,"2014","06","20",2421
562000,3,1.75,1600,10530,1,0,2,3,8,1600,0,1962,0,98155,47.7437,-122.291,2590,8274,"2015","02","17",2423
808900,5,2.5,2900,5901,2,0,0,3,9,2900,0,2006,0,98027,47.5396,-121.998,3200,5775,"2014","07","11",2425
335000,3,2.5,1700,6698,2,0,0,3,7,1700,0,1997,0,98038,47.3826,-122.028,2190,7346,"2014","09","19",2427
473000,3,2.75,1050,7200,1,0,0,3,7,1050,0,1985,0,98125,47.7163,-122.303,1860,9000,"2014","12","26",2428
306000,2,1,780,13500,1,0,0,4,7,780,0,1946,1989,98077,47.7383,-122.074,2200,67518,"2014","05","23",2432
490000,3,1.75,1540,9000,1,0,0,3,8,1540,0,1971,0,98125,47.7152,-122.322,1710,7488,"2015","03","31",2434
445000,4,2.5,2280,42077,2,0,0,3,8,2280,0,1994,0,98042,47.3424,-122.077,2280,36236,"2014","07","01",2435
737500,3,1.75,2320,10900,2,0,0,3,7,2320,0,1935,1974,98115,47.6877,-122.283,1610,5800,"2014","07","09",2438
985000,3,3.5,2600,11920,2,0,0,5,8,2600,0,1969,0,98004,47.582,-122.194,2430,10050,"2014","12","15",2439
349950,2,3.25,1570,2031,2,0,0,3,8,1310,260,2006,0,98126,47.548,-122.375,1570,2039,"2014","08","06",2440
520000,4,2.5,3060,7161,2,0,0,3,8,2860,200,2005,0,98065,47.5383,-121.879,2950,6822,"2015","02","20",2441
355950,4,2.5,1960,8540,1,0,0,3,7,1220,740,1955,0,98177,47.7654,-122.359,1910,9120,"2014","12","17",2442
485000,5,2.5,3270,6129,2,0,0,3,9,3270,0,2004,0,98055,47.4461,-122.208,2980,5928,"2014","12","29",2443
3280000,2,1.75,6840,10000,2.5,1,4,3,11,4350,2490,2001,0,98008,47.6042,-122.112,3120,12300,"2014","12","10",2445
2e+05,5,1.75,1770,15525,1,0,0,4,7,1770,0,1959,0,98059,47.5025,-122.142,1370,10395,"2014","08","18",2448
913000,4,2.5,3640,10576,2,0,0,3,11,3640,0,1999,0,98075,47.5899,-121.979,3370,10351,"2014","06","18",2449
1600000,3,2.5,3160,12824,1,0,2,4,9,1820,1340,1966,0,98004,47.6151,-122.216,3390,11985,"2014","05","22",2450
409900,2,2.5,1590,1845,2,0,0,3,9,1590,0,1997,0,98033,47.6897,-122.175,2320,3174,"2014","06","25",2451
265000,4,1,1290,6034,1,0,0,3,6,1050,240,1950,0,98118,47.5223,-122.286,1060,6034,"2015","05","01",2452
740000,5,3,3655,51836,1,0,0,5,8,2174,1481,1955,0,98008,47.6434,-122.115,2530,8606,"2015","04","10",2453
306000,4,2.5,2490,8124,2,0,0,3,7,2490,0,2001,0,98092,47.3347,-122.17,2760,6300,"2014","06","12",2454
381000,3,2.5,1470,3999,2,0,0,3,7,1470,0,2003,0,98065,47.5328,-121.871,1960,4444,"2014","10","07",2455
1050000,3,3.5,3190,29982,1,0,3,4,8,2630,560,1941,0,98166,47.458,-122.368,2600,19878,"2015","03","20",2457
408000,2,1,810,7440,1,0,0,5,6,810,0,1948,0,98133,47.7346,-122.352,830,7500,"2014","09","03",2458
739900,5,2.5,2980,5377,2,0,0,3,9,2980,0,2006,0,98052,47.7074,-122.101,3150,6593,"2014","06","25",2459
674250,4,2.5,2780,35000,1,0,0,4,9,2780,0,1985,0,98072,47.7386,-122.091,2740,35072,"2014","11","21",2460
1700000,5,5,4930,14649,2,0,3,3,11,4160,770,2000,0,98040,47.5829,-122.247,3030,8479,"2014","12","30",2462
353000,3,2,1210,14499,1,0,0,3,7,1210,0,1984,0,98045,47.4705,-121.754,1570,15360,"2015","04","23",2465
5e+05,4,2.5,1940,7607,2,0,0,3,8,1940,0,1995,0,98052,47.685,-122.158,2250,7600,"2015","01","14",2466
332000,4,2.5,1980,6566,2,0,0,3,8,1980,0,2004,0,98042,47.3809,-122.097,2590,6999,"2015","04","08",2468
824000,4,2.5,2320,14240,1,0,0,4,9,1620,700,1974,0,98008,47.6269,-122.09,2810,13200,"2014","08","21",2469
290000,4,2,1660,4788,1,0,0,3,7,1660,0,1968,0,98144,47.5878,-122.312,1150,5000,"2015","02","20",2470
7e+05,3,2.5,1660,1545,2,0,2,3,9,1400,260,2002,0,98109,47.6268,-122.353,1820,2570,"2014","06","27",2471
550000,2,1,1080,3420,1,0,0,4,7,780,300,1922,0,98107,47.6715,-122.393,1380,3656,"2014","10","06",2472
549000,2,1,1510,11165,1.5,0,0,4,7,1510,0,1921,0,98133,47.7212,-122.331,2210,8851,"2014","09","03",2473
858000,4,2.25,3070,13720,2,0,0,3,9,3070,0,1978,0,98007,47.6133,-122.152,3010,9657,"2015","03","02",2475
345000,2,1,970,10423,1,0,0,3,7,970,0,1947,0,98133,47.7252,-122.331,1200,7857,"2014","10","30",2476
340000,4,1.75,2140,11651,2.5,0,0,3,8,2140,0,1930,2001,98022,47.196,-122.006,2030,10978,"2014","11","04",2477
1220000,4,2.25,2570,9600,2.5,0,0,4,9,2570,0,1962,0,98040,47.5791,-122.241,2570,13200,"2015","04","25",2478
405000,3,1,1220,7771,1,0,0,3,7,1220,0,1963,0,98008,47.6326,-122.119,1420,7674,"2014","08","27",2480
432500,3,2,1720,8145,2,0,0,5,7,1720,0,1949,0,98155,47.7393,-122.325,1400,8138,"2015","01","16",2481
236500,4,1,2140,4217,1.5,0,0,3,6,1320,820,1925,0,98118,47.5484,-122.287,1720,5413,"2015","01","12",2482
679000,4,1.5,1420,4923,1.5,0,0,4,8,1420,0,1928,0,98103,47.6901,-122.339,1470,4923,"2014","07","18",2483
1010000,4,2.5,2980,16263,2,0,0,3,9,2980,0,1989,0,98006,47.5457,-122.153,2730,10018,"2014","07","03",2487
335000,2,2,1350,2560,1,0,0,3,8,1350,0,1976,0,98052,47.6344,-122.107,1790,2560,"2014","05","02",2488
425000,3,2,1540,8011,1,0,0,3,7,1540,0,1988,0,98011,47.7342,-122.202,1630,7141,"2014","07","23",2489
353000,3,2.5,2510,9240,2,0,0,4,8,2510,0,2001,0,98022,47.1896,-122.013,2690,9240,"2015","02","10",2490
640000,5,3.5,3690,11928,2,0,0,3,9,2540,1150,2006,0,98074,47.6108,-122.06,2640,11928,"2014","06","12",2492
195000,3,1.75,1510,8400,1,0,0,2,7,980,530,1979,0,98045,47.4476,-121.771,1500,10125,"2014","11","07",2494
322000,3,1.75,1510,8400,1,0,0,2,7,980,530,1979,0,98045,47.4476,-121.771,1500,10125,"2015","02","26",2495
660000,4,1.75,1870,10450,1,0,0,3,8,1620,250,1978,0,98005,47.5938,-122.154,2060,10450,"2015","04","01",2496
280000,6,3,2400,9373,2,0,0,3,7,2400,0,1991,0,98002,47.3262,-122.214,2060,7316,"2014","09","16",2497
207500,3,1,1170,8816,1,0,0,4,6,1170,0,1966,0,98023,47.3059,-122.368,1200,9108,"2014","08","15",2499
7e+05,3,2,2080,3880,1,0,0,5,7,1160,920,1954,0,98117,47.686,-122.391,1330,3880,"2014","06","10",2501
560000,4,1.75,2150,8555,1,0,2,4,7,1460,690,1982,0,98106,47.5344,-122.345,1480,7405,"2015","04","17",2502
260000,3,1.75,1580,7344,1,0,0,5,7,1580,0,1911,0,98126,47.5256,-122.38,1580,6207,"2014","08","20",2503
575000,3,1.75,1580,7344,1,0,0,5,7,1580,0,1911,0,98126,47.5256,-122.38,1580,6207,"2015","02","25",2504
475000,3,2.5,2370,3239,2,0,0,3,8,1950,420,2006,0,98072,47.7515,-122.174,2520,3431,"2015","04","17",2505
285000,3,1.75,1840,8601,1,0,0,3,7,920,920,1905,2014,98118,47.5359,-122.276,1390,7452,"2014","06","13",2506
650000,3,2.5,2190,3600,2,0,0,3,9,2190,0,2003,0,98029,47.5506,-121.993,2300,3600,"2015","04","10",2508
620000,3,2.25,1660,3478,1.5,0,0,4,7,1100,560,1929,0,98117,47.6773,-122.372,1610,3478,"2014","08","07",2509
155000,2,1,700,5200,1,0,0,5,6,700,0,1952,0,98056,47.4924,-122.175,1030,5200,"2014","05","14",2511
390000,3,1.75,1220,216332,1,0,0,3,7,1220,0,1981,0,98019,47.7224,-121.926,1540,61419,"2015","04","07",2513
685000,3,2.75,3150,219978,2,0,0,4,9,3000,150,1990,0,98024,47.553,-121.946,3180,218235,"2014","06","05",2514
608000,4,2.5,2690,4736,2,0,0,3,7,2690,0,2001,0,98053,47.6869,-122.036,2690,4791,"2014","06","25",2515
179900,2,1,680,6400,1,0,0,3,6,680,0,1943,0,98168,47.5136,-122.316,1240,7800,"2014","09","16",2516
1250000,6,3.25,3750,14150,2,0,2,5,9,2750,1000,1936,1968,98117,47.6999,-122.393,2140,7968,"2014","09","04",2517
166000,3,1,1010,11675,1,0,0,3,7,1010,0,1957,0,98168,47.4849,-122.301,1370,10042,"2015","04","30",2518
415000,3,1,1560,4500,1.5,0,0,3,7,1560,0,1903,0,98122,47.6118,-122.306,1660,4500,"2015","01","16",2521
356500,4,2.5,2570,11473,2,0,0,3,8,2570,0,2008,0,98003,47.2809,-122.296,2430,5997,"2014","12","12",2523
225000,3,1,1010,7633,1,0,0,4,6,1010,0,1961,0,98198,47.3781,-122.314,1190,8386,"2014","12","23",2524
175000,2,1,1020,5130,1,0,0,4,6,1020,0,1948,0,98002,47.301,-122.226,1200,6497,"2014","06","20",2525
549000,5,2.5,1710,9720,2,0,0,4,8,1710,0,1974,0,98005,47.5903,-122.157,2270,9672,"2014","08","01",2526
535000,3,2.75,2300,12197,2,0,0,3,8,2300,0,1989,0,98166,47.4369,-122.338,1710,11220,"2015","04","15",2527
565000,3,2,2730,15677,2.5,0,3,3,9,2730,0,1976,0,98166,47.4612,-122.365,2040,12209,"2014","08","22",2529
392450,4,2,2195,2681,1,0,0,3,7,1060,1135,1912,0,98103,47.6965,-122.342,1710,1280,"2014","11","12",2530
509000,2,2,1560,4675,1,0,0,3,8,1560,0,2006,0,98053,47.7086,-122.019,1870,6361,"2014","09","23",2531
537000,3,2.5,1400,4800,1,0,0,3,7,1200,200,1921,0,98117,47.6865,-122.379,1440,3840,"2015","03","26",2533
865000,4,3,3690,9892,2,0,0,3,10,3690,0,1998,0,98075,47.5937,-121.982,3430,11294,"2014","05","05",2534
358000,2,1,1140,8340,1,0,0,3,7,1140,0,1948,0,98155,47.7448,-122.3,1030,8149,"2014","12","14",2535
661000,4,2.5,2496,8058,2,0,0,3,9,2496,0,1998,0,98052,47.6791,-122.149,2496,7757,"2014","06","19",2537
490000,4,3.5,3200,6420,2,0,0,3,9,3200,0,2006,0,98038,47.3545,-122.001,3200,6291,"2015","04","16",2539
350000,3,2,1320,1298,3,0,0,3,7,1320,0,1995,0,98117,47.6959,-122.376,1380,1503,"2014","08","13",2541
552500,3,2.5,2450,3582,2,0,0,3,9,2450,0,2008,0,98072,47.7749,-122.159,2490,5449,"2015","05","11",2542
390000,3,2.5,2480,53250,2,0,0,3,9,2480,0,1990,0,98042,47.3323,-122.079,2510,36549,"2015","03","11",2544
336800,5,1.75,1830,16650,1.5,0,0,3,7,1610,220,1958,0,98155,47.7734,-122.315,1790,12743,"2015","01","29",2545
465000,3,2.5,1440,4473,2,0,0,3,7,1440,0,2003,0,98053,47.6825,-122.036,1650,3322,"2015","03","03",2546
299900,4,2.5,1580,3632,2,0,0,3,7,1580,0,2011,0,98038,47.3672,-122.019,1950,3800,"2014","12","18",2547
715000,3,3.25,3230,5000,2,0,0,3,9,3230,0,2006,0,98029,47.5558,-122.002,2670,3977,"2014","07","18",2548
235000,4,2.5,1810,39639,1,0,0,3,7,1230,580,1970,0,98042,47.3472,-122.11,1810,44866,"2014","05","23",2549
276000,3,2.5,2495,4400,2,0,0,3,8,2495,0,2007,0,98001,47.2877,-122.283,2434,4400,"2014","12","10",2550
265000,4,1.5,1740,12728,1,0,0,4,7,1180,560,1964,0,98003,47.2808,-122.3,1830,11125,"2015","01","12",2551
313000,4,2.5,2460,10320,2,0,0,3,8,2460,0,1993,0,98092,47.2599,-122.215,2210,9024,"2015","01","05",2553
646000,3,2.75,2460,6413,2,0,0,3,9,2460,0,2004,0,98028,47.7497,-122.245,2440,6092,"2015","03","24",2556
175000,3,1,1030,6600,1,0,0,3,7,1030,0,1954,0,98146,47.4941,-122.34,1220,9040,"2014","07","21",2557
785000,3,2.75,2310,5200,1,0,0,4,7,1520,790,1940,0,98199,47.6357,-122.397,2310,5200,"2015","04","23",2559
890000,4,2.75,2610,4400,1,0,0,5,8,1260,1350,1920,0,98122,47.6158,-122.293,1770,4400,"2014","09","22",2560
612000,3,3,2330,10327,1,0,0,3,9,2330,0,1998,0,98034,47.7239,-122.164,2200,4629,"2014","11","26",2561
330000,4,2.5,2980,5674,2,0,0,3,8,2980,0,2003,0,98023,47.277,-122.347,2610,5495,"2014","12","05",2562
493000,3,2.25,1790,11393,1,0,0,3,8,1790,0,1978,0,98052,47.6297,-122.099,2290,11894,"2014","11","12",2563
1600000,4,2.25,2940,5735,1,0,0,3,9,1470,1470,1957,0,98112,47.6381,-122.304,2230,5659,"2015","04","03",2564
1620000,4,3,3900,9750,1,0,4,5,10,2520,1380,1972,0,98006,47.5605,-122.158,3410,9450,"2014","06","27",2565
1650000,4,3,3900,9750,1,0,4,5,10,2520,1380,1972,0,98006,47.5605,-122.158,3410,9450,"2015","02","11",2566
499000,3,2.5,1750,2150,2.5,0,0,3,7,1230,520,1900,2014,98122,47.6037,-122.311,1410,3300,"2014","09","26",2567
603500,6,2.75,2660,8400,1,0,0,5,8,1550,1110,1962,0,98006,47.549,-122.173,2280,8400,"2014","06","23",2568
530000,2,1.5,1580,3680,1,0,2,3,8,1280,300,1941,0,98126,47.5762,-122.377,1730,3680,"2014","06","24",2569
895000,5,2.5,2350,14197,1,0,0,4,8,1220,1130,1962,0,98004,47.6005,-122.204,2470,11629,"2015","04","06",2570
267345,4,2.25,2510,8165,1,0,0,4,7,1610,900,1972,0,98023,47.3092,-122.372,1940,8250,"2014","05","13",2571
275000,3,2.5,1480,15639,2,0,0,3,8,1480,0,1987,0,98045,47.4723,-121.746,1480,16454,"2014","05","16",2572
439950,3,1.75,1720,223377,1,0,0,3,7,1240,480,1950,0,98019,47.7329,-121.92,2530,221442,"2015","02","25",2573
455000,3,2.25,1470,4653,2,0,0,4,7,1470,0,1985,0,98029,47.5667,-122.018,1560,4119,"2014","06","20",2574
630000,3,1.75,1540,6930,1,0,0,3,7,1250,290,1944,0,98115,47.6782,-122.278,1760,6930,"2015","01","13",2575
690000,3,2.5,2820,5001,2,0,0,3,9,2820,0,2004,0,98029,47.5533,-121.992,2660,5001,"2014","11","03",2576
231500,4,2.25,2080,7526,1,0,0,4,7,1280,800,1985,0,98030,47.3762,-122.183,1200,7500,"2014","08","13",2578
1240000,4,3.25,5180,49936,2,0,0,4,10,5180,0,1991,0,98053,47.6676,-122.069,4240,35363,"2015","04","30",2579
482000,4,2.5,2710,35868,2,0,0,3,9,2710,0,1989,0,98038,47.375,-122.022,2780,36224,"2014","05","02",2581
387000,3,1.5,1340,6500,1,0,0,3,7,1340,0,1972,0,98034,47.7168,-122.192,1620,7107,"2014","10","27",2585
385000,3,2,1860,7400,1,0,0,3,8,930,930,1922,2004,98166,47.4598,-122.352,1640,8461,"2014","07","11",2587
265000,3,1,1080,4930,1,0,0,3,6,1080,0,1950,0,98126,47.5209,-122.374,1100,5950,"2014","12","04",2588
406000,3,1,960,5264,1,0,0,3,7,960,0,1953,0,98115,47.6805,-122.301,1140,5150,"2015","04","22",2589
134000,2,1.5,980,5000,2,0,0,3,7,980,0,1922,2003,98014,47.7076,-121.359,1040,5000,"2014","05","08",2590
415000,3,1,1500,3399,2,0,0,5,7,1300,200,1926,0,98103,47.6838,-122.352,1360,3588,"2014","10","20",2591
565000,3,2.5,1880,12368,1,0,0,4,7,1260,620,1967,0,98005,47.5901,-122.167,1950,11551,"2014","09","22",2595
399500,3,1.75,2420,12676,2,0,0,3,7,2420,0,1911,1986,98045,47.4943,-121.789,1210,6769,"2014","05","23",2596
1070000,2,1.75,1890,9466,2,0,0,3,8,1890,0,1987,0,98004,47.6144,-122.211,2180,12825,"2014","05","21",2597
352500,3,2,1920,33630,1,0,0,3,8,1920,0,1992,0,98056,47.4983,-122.167,2080,7505,"2014","08","21",2598
320000,2,1,900,7620,1,0,0,3,7,900,0,1971,0,98106,47.5268,-122.343,1520,7620,"2015","04","15",2600
733000,3,2.5,2160,9888,2,0,0,4,9,2160,0,1989,0,98052,47.6712,-122.142,3060,7829,"2014","08","11",2601
