"price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","yr_sold","mn_sold","day_sold","id"
"",2,1,840,4000,1,0,0,3,6,840,0,1942,0,98108,47.5531,-122.307,1100,4000,"2015","02","17",6202
"",3,1.75,1620,9600,1,0,0,4,7,1620,0,1966,0,98059,47.4749,-122.155,1660,10200,"2015","03","18",6205
"",4,1,1500,5750,1.5,0,0,3,6,1500,0,1925,0,98055,47.4768,-122.206,1330,5750,"2015","04","03",6207
"",3,3,2800,5800,1,0,0,3,9,1580,1220,1953,2010,98199,47.6493,-122.413,2580,5800,"2015","03","23",6215
"",3,1,1380,7470,1,0,0,5,7,1380,0,1965,0,98133,47.7479,-122.343,1440,7473,"2014","07","29",6217
"",3,1,1210,8000,1,0,0,3,6,1210,0,1954,0,98198,47.4211,-122.314,1430,8000,"2014","12","09",6218
"",4,2.5,4090,215186,2,0,0,4,8,3670,420,1979,0,98092,47.2964,-122.116,2430,142005,"2015","05","11",6220
"",3,1,1580,6300,1,0,0,3,7,1180,400,1925,0,98199,47.6505,-122.384,1560,1601,"2014","06","30",6221
"",3,1.75,1840,7412,1,0,0,4,7,1240,600,1976,0,98031,47.3933,-122.188,1980,7350,"2014","06","23",6231
"",4,2.5,2960,6031,2,0,0,3,9,2960,0,2005,0,98038,47.3596,-122.04,2570,5012,"2014","06","30",6232
"",5,2.25,1820,10500,1,0,0,4,7,1080,740,1979,0,98031,47.4058,-122.177,1820,7500,"2015","02","25",6237
"",5,2.5,2130,8428,2,0,0,3,7,2130,0,2013,0,98168,47.4726,-122.282,1500,11810,"2015","04","14",6239
"",3,3.5,1730,1349,3,0,0,3,9,1350,380,2009,0,98102,47.6224,-122.326,1830,3300,"2014","09","02",6241
"",2,1,880,5750,1,0,0,3,6,880,0,1939,0,98126,47.5642,-122.379,1190,5750,"2014","11","06",6242
"",3,2.5,2380,6832,2,0,0,3,8,2380,0,2002,0,98065,47.5372,-121.876,2580,6832,"2014","06","25",6243
"",3,2.25,1780,191228,2,0,2,3,8,1780,0,1988,0,98045,47.4575,-121.748,2440,87120,"2014","05","08",6245
"",5,1.75,2490,24969,1,0,2,4,8,1540,950,1959,0,98023,47.336,-122.35,2790,15600,"2014","07","16",6247
"",3,2.5,2620,8403,2,0,0,3,8,2620,0,1991,0,98038,47.3675,-122.042,2190,7842,"2015","02","24",6252
"",4,2.5,3710,7491,2,0,0,3,9,3710,0,2003,0,98029,47.5596,-122.016,3040,7491,"2015","04","27",6253
"",5,3.25,3320,11340,2,0,0,4,8,2480,840,1999,0,98042,47.3904,-122.154,2330,8339,"2014","07","09",6255
"",5,1.75,2290,4320,2,0,0,3,7,1980,310,1928,0,98105,47.664,-122.31,2870,4320,"2015","03","26",6262
"",3,1,1150,10000,1,0,0,3,6,1000,150,1951,0,98178,47.5075,-122.262,1340,10000,"2014","11","04",6279
"",3,2.5,2280,12746,1,0,0,4,8,1490,790,1973,0,98005,47.6362,-122.175,2100,12746,"2015","01","14",6282
"",3,2.5,1720,5940,1,0,0,4,8,1000,720,1977,0,98052,47.6631,-122.129,1720,6136,"2014","12","22",6285
"",3,2.5,3430,28718,1.5,0,0,3,10,3430,0,1984,0,98033,47.6477,-122.183,3440,35021,"2014","07","14",6286
"",4,2.5,3020,8302,2,0,0,4,10,3020,0,1994,0,98042,47.363,-122.127,3020,8406,"2014","06","10",6290
"",3,2.5,2340,4200,1.5,0,0,3,7,1540,800,1906,0,98122,47.6033,-122.303,1590,4200,"2014","07","25",6291
"",5,2,2400,9537,1,0,0,5,7,1210,1190,1959,0,98056,47.5112,-122.186,1760,9533,"2015","05","07",6292
"",3,1.75,1090,7647,1,0,0,3,7,1090,0,1994,0,98003,47.2613,-122.302,1660,9219,"2015","03","17",6294
"",3,1.75,1470,13068,1,0,0,4,7,1470,0,1975,0,98092,47.3096,-122.197,2090,16988,"2015","03","04",6295
"",3,2.25,1670,6240,1,0,0,4,8,1240,430,1974,0,98008,47.6413,-122.113,1910,7000,"2015","03","02",6296
"",3,2.5,1850,10109,2,0,0,3,8,1850,0,1991,0,98034,47.7163,-122.229,1780,9660,"2014","05","06",6297
"",3,2.5,2000,35438,2,0,0,3,7,2000,0,1968,2005,98027,47.4733,-121.994,2000,51836,"2015","03","31",6306
"",3,1.75,1510,12408,1,0,0,4,7,1510,0,1969,0,98059,47.5069,-122.141,1480,17800,"2015","01","28",6311
"",4,3,3110,7231,2,0,0,3,8,3110,0,1997,0,98092,47.3279,-122.191,2820,7311,"2014","05","02",6312
"",4,2.5,2150,5000,2,0,0,3,8,2150,0,2001,0,98115,47.6962,-122.314,2030,6380,"2014","08","04",6313
"",3,1.75,1740,3060,1,0,0,5,8,950,790,1930,2014,98115,47.6816,-122.31,1800,3960,"2014","08","15",6318
"",4,2,2130,8400,1,0,0,3,7,1350,780,1962,0,98031,47.4133,-122.209,1550,8596,"2015","01","30",6319
"",5,3.5,2100,5107,2,0,0,3,7,1410,690,1999,0,98178,47.5108,-122.257,1410,5650,"2014","06","11",6321
"",3,1.5,1890,6183,1,0,0,3,7,1090,800,1967,0,98118,47.5396,-122.269,1750,6183,"2014","12","11",6334
"",3,2.5,2640,6715,2,0,0,3,8,1680,960,1991,0,98058,47.441,-122.125,2260,7373,"2014","06","18",6343
"",3,2,1350,6696,1,0,0,5,6,680,670,1944,0,98056,47.4919,-122.187,1350,6700,"2015","01","27",6351
"",3,2.5,1970,6291,2,0,0,4,7,1970,0,1998,0,98042,47.3627,-122.073,1980,8852,"2015","04","29",6352
"",4,1.75,1730,9520,1,0,0,4,7,1730,0,1971,0,98059,47.4756,-122.157,1550,11211,"2014","12","01",6368
"",2,1,900,4500,1,0,0,3,7,900,0,1951,0,98118,47.5273,-122.265,1175,5320,"2015","03","07",6370
"",5,4,2980,4500,1.5,0,0,3,7,2070,910,1921,0,98115,47.6736,-122.323,1560,4225,"2014","11","15",6372
"",5,2,2000,4211,1.5,0,2,4,7,1280,720,1908,0,98112,47.6283,-122.301,1680,4000,"2014","06","25",6384
"",5,2,2310,13430,1.5,0,0,4,8,2310,0,1966,0,98004,47.6395,-122.203,2810,13906,"2014","07","10",6386
"",5,4.5,4440,9784,2,0,0,3,10,4440,0,2012,0,98168,47.4702,-122.275,2720,10080,"2014","09","24",6390
"",4,3.5,4970,16582,2,0,3,4,11,3930,1040,1992,0,98006,47.5496,-122.12,3580,13335,"2015","03","30",6391
"",2,1.5,1000,1075,2,0,0,3,7,840,160,2007,0,98144,47.5708,-122.288,1000,1083,"2014","12","18",6392
"",3,1,840,6500,1,0,0,5,6,840,0,1969,0,98042,47.3704,-122.08,870,5200,"2014","07","15",6397
"",2,1.75,1590,11276,1,0,0,4,7,1590,0,1972,0,98002,47.3177,-122.21,1750,10687,"2014","06","26",6405
"",2,1,940,4000,1,0,0,3,6,720,220,1942,0,98199,47.6488,-122.385,1180,6000,"2015","02","24",6406
"",3,1.75,1750,9623,1,0,0,3,7,1150,600,1962,0,98198,47.3997,-122.313,1820,9623,"2015","02","26",6407
"",3,1,1460,8227,1,0,0,3,6,880,580,1948,0,98125,47.7009,-122.301,1530,8128,"2015","04","14",6408
"",3,1.75,1540,4800,1,0,0,4,6,770,770,1925,0,98105,47.67,-122.284,1510,4080,"2014","08","20",6409
"",3,1.75,1660,37642,1,0,0,4,7,1660,0,1991,0,98022,47.2559,-122.007,2070,54450,"2014","07","11",6411
"",5,3.75,3500,101494,1.5,0,0,3,8,3500,0,1967,1990,98053,47.6745,-122.054,3250,38636,"2015","01","26",6413
"",3,2.25,1790,7500,1,0,0,3,7,1390,400,1973,0,98034,47.7321,-122.198,1940,7192,"2015","04","10",6416
"",4,3,3400,5100,2,0,0,3,9,3400,0,2006,0,98038,47.3548,-122.002,3400,5672,"2015","03","23",6421
"",3,1.75,1850,14986,2,0,0,3,6,1850,0,1943,2005,98059,47.4837,-122.148,2660,10650,"2014","08","18",6430
"",4,2.75,2420,8700,1.5,0,0,4,7,2420,0,1914,0,98002,47.3109,-122.229,1070,4804,"2015","02","22",6433
"",3,1,920,4875,1,0,0,4,7,920,0,1978,0,98042,47.3623,-122.09,1160,4875,"2014","07","10",6438
"",3,1,1380,7334,1,0,0,3,7,980,400,1981,0,98055,47.4339,-122.192,1910,7859,"2015","05","13",6442
"",4,2.5,2060,16000,2,0,0,3,6,2060,0,1993,0,98001,47.2849,-122.251,1530,8000,"2015","01","29",6449
"",3,3.25,2620,7215,1,0,0,4,8,1770,850,1980,0,98004,47.5836,-122.2,2180,8931,"2014","08","08",6450
"",4,1.5,1490,7560,2,0,0,3,7,1490,0,1966,0,98198,47.3684,-122.318,1490,7689,"2014","06","12",6452
"",4,2,2330,6250,1,0,0,4,7,1400,930,1941,0,98030,47.3782,-122.228,2050,9000,"2014","05","27",6456
"",3,2,2250,2975,2,0,0,4,9,1880,370,1905,0,98112,47.6289,-122.309,2690,4800,"2014","08","27",6457
"",3,2,1530,6773,1,0,0,4,8,1530,0,1984,0,98033,47.6653,-122.194,2240,7201,"2014","08","26",6461
"",3,1.75,1660,7350,1,0,0,2,8,1660,0,1979,0,98023,47.3118,-122.337,1840,7673,"2015","03","23",6464
"",3,2.25,1700,1481,3,0,0,3,8,1700,0,2002,0,98103,47.6598,-122.349,1560,1350,"2014","09","22",6469
"",2,1,730,2400,1,0,1,3,4,730,0,1934,0,98198,47.35,-122.322,1220,4382,"2015","04","14",6481
"",4,2.75,2910,6308,1,0,0,3,8,1640,1270,1985,0,98011,47.7352,-122.201,1970,7127,"2014","07","09",6482
"",4,2.5,3560,13981,2,0,0,3,10,3560,0,2000,0,98075,47.6002,-121.98,3840,13624,"2015","04","14",6496
"",3,2.25,1500,7615,1,0,0,3,7,1150,350,1984,0,98023,47.3146,-122.351,1540,8649,"2014","06","04",6504
"",3,2,2510,35255,1,0,2,3,9,2510,0,1994,0,98038,47.4012,-122.025,3140,36450,"2015","03","25",6507
"",4,1.75,2320,3825,1.5,0,0,5,8,1820,500,1926,0,98105,47.6659,-122.327,1940,3825,"2014","06","24",6508
"",4,1.5,2060,16110,1,0,0,4,8,2060,0,1949,0,98004,47.5983,-122.202,2060,16110,"2014","07","29",6511
"",4,3,3330,6990,1.5,0,3,5,9,2330,1000,1928,0,98144,47.5886,-122.287,2620,5310,"2014","09","08",6513
"",2,1,1070,9750,1,0,0,3,7,1070,0,1947,0,98155,47.7532,-122.318,1500,8775,"2014","08","11",6517
"",4,2,2720,8819,2,0,3,3,8,2240,480,1976,0,98003,47.338,-122.333,2960,9672,"2014","11","20",6518
"",4,2.5,3580,97574,2,0,0,3,9,3580,0,2004,0,98038,47.3901,-122.071,2510,27068,"2014","12","23",6521
"",3,2.25,1660,8188,2,0,0,4,7,1660,0,1988,0,98042,47.3766,-122.115,1660,7000,"2015","02","04",6525
"",2,2,1900,7740,1,0,0,4,7,1150,750,1923,0,98126,47.5227,-122.372,1140,7740,"2014","07","16",6528
"",3,2.5,2110,208737,2,0,3,3,9,2110,0,1977,0,98092,47.2674,-122.072,2390,125017,"2014","11","06",6533
"",3,2,1400,7384,1,0,0,3,7,1150,250,1979,0,98058,47.4655,-122.174,1820,7992,"2014","05","15",6534
"",3,2,1400,7384,1,0,0,3,7,1150,250,1979,0,98058,47.4655,-122.174,1820,7992,"2015","03","25",6535
"",3,1.75,2570,14033,1,0,2,4,8,2570,0,1953,0,98166,47.4335,-122.338,2550,16100,"2015","03","24",6539
"",5,3.75,2980,4635,3,0,0,3,8,2980,0,1997,0,98118,47.5508,-122.268,1100,5150,"2015","05","07",6541
"",4,2.5,2390,38258,2,0,0,3,8,2390,0,2001,0,98072,47.7433,-122.094,1960,17113,"2014","12","16",6544
"",3,2.5,1400,2036,2,0,0,3,7,1400,0,2003,0,98136,47.5516,-122.382,1500,2036,"2014","07","17",6549
"",4,2.5,1820,6916,2,0,0,3,7,1820,0,1994,0,98038,47.3862,-122.029,1680,6995,"2014","07","24",6553
"",3,2,1430,7905,1,0,0,4,7,1430,0,1988,0,98092,47.2757,-122.145,1870,8400,"2015","03","27",6556
"",4,2.25,2150,9520,2,0,0,4,8,2150,0,1979,0,98052,47.6885,-122.113,2000,9520,"2014","07","24",6564
"",3,2,1280,7633,1,0,0,3,7,1280,0,1991,0,98038,47.3883,-122.05,1450,6783,"2015","03","04",6568
"",2,1.5,1300,6120,1,0,0,3,6,820,480,1945,0,98146,47.5088,-122.338,1250,6120,"2015","04","09",6577
"",3,2.25,1980,40887,1,0,0,4,8,1980,0,1980,0,98052,47.6478,-122.029,2460,35700,"2014","05","15",6585
"",2,1.5,1160,982,2,0,0,3,7,890,270,2006,0,98155,47.7675,-122.315,1160,1008,"2015","04","24",6587
"",3,2.5,2200,3000,2,0,0,3,9,1530,670,2002,0,98109,47.6451,-122.35,2200,3300,"2014","10","29",6588
"",3,1,1120,7500,1,0,0,3,7,1120,0,1965,0,98146,47.5112,-122.359,1120,5000,"2014","09","02",6590
"",4,3,3310,217800,1.5,0,0,3,9,3310,0,1989,0,98053,47.6616,-121.999,2810,217800,"2015","04","27",6594
"",3,2.5,2890,7027,2,0,0,3,8,2890,0,2004,0,98074,47.6111,-122.009,2890,7197,"2014","09","24",6597
"",4,2.5,3170,47502,2,0,0,3,10,3170,0,1988,0,98033,47.6495,-122.185,3190,35110,"2014","12","29",6603
"",3,1.5,1060,5750,1,0,2,4,7,1060,0,1981,0,98126,47.5512,-122.371,1060,5750,"2014","08","05",6606
"",4,2.5,2990,5400,2,0,0,3,8,2990,0,2005,0,98074,47.6122,-122.009,2890,6538,"2015","04","22",6608
"",4,3.25,3530,20012,2,0,0,3,11,3530,0,1986,0,98052,47.7193,-122.127,3850,20707,"2015","04","22",6609
"",3,2.5,1650,3711,2,0,0,3,8,1650,0,1996,0,98052,47.6863,-122.093,1760,3762,"2014","09","09",6611
"",4,2.5,2720,13500,1,0,0,3,8,1510,1210,1969,0,98007,47.6191,-122.145,2510,12350,"2014","12","02",6612
"",3,1,960,5512,1,0,0,4,6,960,0,1963,0,98056,47.4944,-122.165,1090,5837,"2015","03","31",6616
"",2,1.75,1460,10506,1,0,0,3,7,1460,0,1983,0,98031,47.4048,-122.178,1460,8153,"2014","10","28",6617
"",4,3.5,3840,4000,2,0,0,3,8,2640,1200,2001,0,98105,47.6642,-122.291,1620,4000,"2015","02","23",6618
"",4,2.5,2090,6906,2,0,0,4,8,2090,0,1992,0,98029,47.5718,-121.996,2090,6370,"2014","07","11",6621
"",3,2.5,2070,8581,2,0,0,3,8,2070,0,1994,0,98059,47.5101,-122.151,2440,7849,"2015","05","04",6622
"",4,2.75,5440,239580,1,0,0,2,9,2720,2720,1969,0,98001,47.354,-122.293,1970,40392,"2014","09","30",6629
"",3,2.75,1720,28000,1,0,0,4,7,1720,0,1958,0,98058,47.4375,-122.176,2000,41817,"2015","02","25",6632
"",4,2.5,2370,9601,1,0,0,3,8,1570,800,1976,0,98027,47.5327,-122.054,2550,10500,"2014","07","23",6642
"",4,3,1830,9548,2,0,0,3,7,1830,0,1991,0,98028,47.7379,-122.224,1740,9750,"2014","05","07",6643
"",2,2.5,1700,2513,2,0,0,3,8,1700,0,2009,0,98065,47.5163,-121.878,1760,2891,"2014","11","19",6646
"",3,2.25,1750,9298,1,0,0,4,7,1410,340,1969,0,98058,47.4579,-122.164,1720,7875,"2015","01","15",6647
"",4,3,2320,13068,2,0,2,3,8,2320,0,1998,0,98198,47.3497,-122.317,2220,25265,"2015","01","23",6649
"",2,1,770,5200,1,0,0,5,6,770,0,1969,0,98042,47.3627,-122.087,1150,5330,"2014","08","06",6652
"",3,2.75,2660,32757,1,0,0,4,8,2660,0,1975,0,98077,47.7649,-122.098,2720,35191,"2015","04","28",6656
"",3,1.75,1600,10280,1,0,0,3,7,1050,550,1977,0,98034,47.725,-122.174,1590,8100,"2014","06","23",6657
"",4,2.5,2150,10098,1,0,0,3,7,1090,1060,1963,0,98034,47.7166,-122.201,1880,10000,"2015","03","17",6661
"",3,1.5,1180,10277,1,0,0,3,6,1180,0,1983,0,98045,47.488,-121.787,1680,11104,"2014","05","02",6662
"",4,2.5,2190,6300,1,0,3,3,7,1240,950,1960,0,98033,47.6918,-122.216,2730,14659,"2015","05","04",6668
"",4,4,4500,11795,2,0,0,3,12,4500,0,1991,0,98027,47.5533,-122.098,3930,11576,"2014","11","03",6671
"",5,4,3400,5000,2,0,0,3,8,2320,1080,1900,2013,98107,47.6655,-122.363,1910,5000,"2014","08","08",6672
"",3,2.5,2830,9680,2,0,0,3,10,2830,0,1991,0,98074,47.6249,-122.024,2970,8691,"2014","08","17",6673
"",3,1,960,9563,1,0,0,5,7,960,0,1967,0,98023,47.2864,-122.357,1280,9600,"2014","07","07",6674
"",4,2,1560,7569,1.5,0,0,4,7,1560,0,1966,0,98058,47.4496,-122.155,1480,8755,"2014","07","22",6677
"",4,1.75,2290,8142,1,0,0,4,7,1490,800,1969,0,98055,47.4564,-122.211,1840,8142,"2015","02","17",6683
"",3,1.75,1640,4860,1,0,0,3,8,1200,440,1965,0,98125,47.7125,-122.32,1480,7200,"2014","07","11",6687
"",4,2.25,2100,2500,3,0,0,3,8,2100,0,2001,0,98115,47.6726,-122.298,1660,4000,"2014","08","07",6689
"",3,1,1400,7410,1,0,0,3,6,1400,0,1944,0,98166,47.4798,-122.343,1070,7410,"2014","05","07",6693
"",3,2.75,2600,12860,1,0,0,3,7,1350,1250,1965,0,98014,47.695,-121.918,2260,12954,"2014","09","16",6694
"",4,1.75,1870,9500,1,0,0,4,7,1090,780,1962,0,98033,47.7012,-122.187,2010,10000,"2014","12","09",6696
"",4,2.5,2440,6733,2,0,0,3,9,2440,0,1999,0,98074,47.6374,-122.064,2570,6496,"2015","04","29",6698
"",2,1,1122,9100,1,0,0,4,6,1122,0,1960,0,98023,47.328,-122.341,840,9344,"2015","02","12",6699
"",3,1.5,1060,10464,1,0,0,4,7,1060,0,1973,0,98034,47.7313,-122.229,1420,10464,"2014","05","09",6700
"",4,2.5,3100,10000,2,0,0,3,9,3100,0,1978,0,98042,47.3741,-122.15,1850,9438,"2014","07","21",6702
"",2,1.5,880,1805,2,0,0,3,7,880,0,1999,0,98133,47.7064,-122.342,880,5060,"2014","06","16",6703
"",2,1,1080,9067,1,0,0,3,6,1080,0,1951,0,98168,47.4815,-122.331,1080,6647,"2014","11","06",6705
"",5,2.5,2530,10190,1,0,0,4,7,1290,1240,1960,0,98008,47.616,-122.115,2040,8560,"2014","08","26",6706
"",4,3.5,3420,4751,2,0,0,3,10,3420,0,2003,0,98055,47.4734,-122.193,3490,5700,"2015","04","24",6711
"",4,2.5,1820,7930,2,0,0,5,7,1820,0,1989,0,98038,47.359,-122.05,1490,7930,"2014","09","11",6714
"",2,1,910,9000,1,0,0,3,5,910,0,1923,0,98065,47.526,-121.81,1290,9000,"2014","10","10",6720
"",4,1.5,1580,8468,2,0,0,4,7,1580,0,1971,0,98001,47.3336,-122.281,1580,8260,"2015","03","30",6727
"",4,2.5,2710,35009,2,0,2,3,9,2710,0,1992,0,98045,47.4815,-121.714,2330,35040,"2015","04","22",6728
"",4,3.25,1790,2460,2,0,0,4,7,1100,690,2000,0,98106,47.534,-122.346,1260,4040,"2014","12","12",6731
"",3,2,1640,9234,1,0,0,5,7,1060,580,1967,0,98118,47.5162,-122.274,2230,10354,"2014","12","19",6732
"",3,2.5,1610,1778,3,0,0,3,7,1610,0,2002,0,98115,47.6902,-122.306,1120,2187,"2014","10","22",6735
"",3,1.75,1400,7735,1,0,0,4,7,1400,0,1989,0,98038,47.357,-122.04,1530,7754,"2014","12","19",6738
"",3,1.75,1260,15000,1.5,0,0,4,7,1260,0,1983,0,98092,47.2737,-122.153,2400,21715,"2015","03","09",6747
"",3,1.75,1230,13056,1,0,0,4,7,1230,0,1962,0,98001,47.3171,-122.279,1690,15750,"2014","05","21",6749
"",4,2.5,2030,7140,1,0,0,4,7,1400,630,1968,0,98008,47.6244,-122.109,1800,7565,"2015","03","20",6750
"",4,1.75,1660,10757,1,0,0,3,7,1000,660,1980,0,98056,47.5071,-122.194,1880,8319,"2015","03","27",6754
"",4,2.25,2390,13002,2,0,0,3,8,2390,0,1987,0,98023,47.3111,-122.35,2450,11200,"2014","10","28",6756
"",6,2,2500,5200,1,0,0,3,8,1250,1250,1966,0,98118,47.5517,-122.268,1800,5200,"2015","02","19",6758
"",4,2,2450,5000,2,0,4,5,8,2200,250,1919,0,98116,47.5619,-122.405,2360,6090,"2014","08","05",6760
"",3,2.25,1660,7003,2,0,0,3,7,1660,0,1996,0,98030,47.3599,-122.188,1840,6680,"2014","08","22",6762
"",4,2.5,3090,12511,2,0,0,4,10,3090,0,1998,0,98075,47.5932,-121.983,3100,10882,"2014","12","16",6764
"",2,1,1220,28703,1,0,0,4,7,1220,0,1953,0,98056,47.4952,-122.172,2740,6720,"2015","05","08",6766
"",5,3.25,3620,4650,2,0,0,3,8,2790,830,2004,0,98038,47.3552,-122.026,2850,4650,"2014","10","18",6770
"",5,2.75,2110,5120,2,0,0,3,7,1870,240,1947,1983,98106,47.5294,-122.357,1580,5120,"2015","02","13",6777
"",2,1,770,9715,1,0,0,4,6,770,0,1942,0,98168,47.4924,-122.312,1140,9715,"2015","02","27",6782
"",3,1,1720,8910,1,0,0,4,7,1720,0,1954,0,98155,47.7736,-122.296,1870,8640,"2014","10","08",6787
"",3,1,1040,6800,1,0,0,5,6,1040,0,1951,0,98178,47.492,-122.224,1430,6080,"2014","07","15",6789
"",3,3,1550,1608,2,0,0,3,8,1280,270,2001,0,98122,47.6042,-122.303,1940,1883,"2014","12","05",6792
"",4,3.25,4130,112521,2,0,0,3,11,4130,0,1978,0,98005,47.6392,-122.165,3140,26147,"2014","06","09",6795
"",3,2.5,1950,6871,2,0,0,3,8,1950,0,1997,0,98155,47.7603,-122.307,1950,7663,"2014","06","18",6800
"",4,2.5,2980,12534,2,0,0,3,9,2980,0,1996,0,98031,47.3999,-122.211,2630,12534,"2015","05","09",6803
"",3,1,1190,9600,1,0,0,3,7,1190,0,1981,0,98045,47.4805,-121.762,1360,10140,"2014","12","17",6808
"",2,1,770,8149,1,0,0,4,6,770,0,1948,0,98155,47.7439,-122.301,820,8149,"2015","02","24",6812
"",3,1.75,2000,9760,1,0,0,4,8,1400,600,1978,0,98058,47.4417,-122.134,1890,8089,"2014","07","14",6817
"",5,2.75,2820,4608,1,0,0,3,7,1450,1370,1967,0,98117,47.6886,-122.361,1620,3840,"2014","06","12",6818
"",4,2.25,1700,7056,2,0,0,3,7,1700,0,1999,0,98001,47.3385,-122.262,1650,6025,"2014","12","09",6820
"",3,2,1890,12017,1,0,2,3,8,1890,0,1949,0,98004,47.6203,-122.21,2000,12210,"2015","03","03",6824
"",4,2.5,2220,4720,2,0,0,3,7,2220,0,1998,0,98038,47.3541,-122.024,2090,4717,"2015","01","12",6830
"",4,2.5,2400,8320,2,0,0,3,8,2400,0,1999,0,98045,47.4808,-121.781,2430,9258,"2015","05","04",6834
"",3,1.75,1560,8968,1,0,0,4,8,1560,0,1972,0,98008,47.6243,-122.1,1990,8034,"2015","02","04",6835
"",4,2.75,3090,16538,3,0,0,4,8,2590,500,1919,1987,98116,47.5803,-122.403,1500,5130,"2014","07","17",6837
"",2,1,1200,2500,2,0,2,3,7,1090,110,1927,0,98112,47.6304,-122.301,2690,4800,"2014","11","03",6839
"",5,2.75,3710,8674,2,0,0,3,9,3710,0,1996,0,98056,47.514,-122.176,3250,8678,"2015","04","06",6842
"",3,2.5,1830,4997,2,0,0,3,7,1830,0,2004,0,98001,47.3035,-122.283,2488,4998,"2015","04","30",6845
"",3,1,1270,6500,1,0,0,4,7,1270,0,1956,0,98033,47.6874,-122.214,2260,7200,"2015","02","03",6847
"",3,1.75,1640,18730,1.5,0,0,4,7,1640,0,1946,0,98004,47.5975,-122.196,1670,12154,"2014","08","25",6850
"",3,2.25,1410,1332,3,0,0,3,8,1410,0,2005,0,98103,47.6916,-122.34,1430,1448,"2014","05","05",6860
"",2,1.75,1710,4187,1,0,0,3,7,1710,0,1987,0,98055,47.4732,-122.188,1760,4084,"2014","10","20",6861
"",3,2.25,2300,8067,1,0,0,4,8,1300,1000,1979,0,98034,47.7091,-122.198,2120,9524,"2015","04","14",6865
"",2,1,1070,3000,1,0,0,4,7,870,200,1926,0,98103,47.6828,-122.353,1890,3300,"2015","05","03",6866
"",4,3.5,3850,8100,2,0,1,3,11,2430,1420,1995,0,98033,47.6855,-122.19,2620,9346,"2014","10","22",6867
"",4,2.5,3210,8532,2,0,0,3,10,3210,0,1998,0,98007,47.625,-122.144,2950,6753,"2014","08","12",6875
"",2,1,990,5643,1,0,0,3,7,870,120,1947,0,98115,47.6802,-122.298,1280,5700,"2015","02","27",6877
"",2,1,700,5559,1,0,0,5,6,700,0,1949,0,98155,47.7492,-122.311,1230,8100,"2015","04","21",6884
"",3,1.5,1710,8364,2,0,2,3,7,1710,0,1944,0,98136,47.5175,-122.393,2430,9040,"2015","04","27",6885
"",3,3.5,2380,6250,2,0,3,3,8,1670,710,1997,0,98118,47.5137,-122.252,2540,4010,"2014","05","21",6888
"",4,2.5,2760,5564,2,0,0,3,7,2760,0,2001,0,98056,47.4814,-122.189,2670,5626,"2015","03","13",6889
"",4,1.5,1760,6150,1.5,0,0,3,7,1760,0,1951,0,98031,47.3871,-122.224,1760,8276,"2014","08","06",6891
"",3,2,1360,8752,1,0,2,4,6,1360,0,1942,0,98033,47.6879,-122.208,2530,7680,"2015","03","09",6892
"",3,1.5,2160,2260,2,0,2,5,8,1620,540,1917,0,98119,47.6321,-122.371,2570,2400,"2014","11","26",6894
"",4,1.75,1720,7200,1,0,0,3,7,1220,500,1974,0,98023,47.306,-122.375,1790,7200,"2014","06","04",6898
"",3,3,1790,13350,1,0,0,3,7,1190,600,1988,0,98178,47.4958,-122.262,1740,10624,"2015","02","02",6899
"",3,1,1150,6800,1,0,0,3,7,1150,0,1954,0,98133,47.727,-122.339,1210,6800,"2014","10","23",6900
"",3,1,1660,7650,1.5,0,0,3,7,1350,310,1910,0,98118,47.5576,-122.277,1750,5760,"2014","12","16",6903
"",3,1,1660,7650,1.5,0,0,3,7,1350,310,1910,0,98118,47.5576,-122.277,1750,5760,"2015","04","22",6904
"",3,2.5,1730,2631,2,0,0,3,8,1730,0,2001,0,98005,47.5878,-122.165,1730,2751,"2015","02","24",6911
"",4,2.5,3020,36893,2,0,0,3,9,3020,0,1986,2007,98077,47.768,-122.092,3020,36444,"2015","04","02",6912
"",4,3.25,2830,4000,2,0,0,3,9,1910,920,1912,2012,98144,47.5845,-122.291,2740,4000,"2014","09","12",6914
"",4,1.75,2120,5400,1,0,0,4,8,1060,1060,1941,0,98199,47.6501,-122.395,2052,6000,"2015","04","03",6915
"",3,2.5,2150,9266,2,0,0,3,8,2150,0,1988,0,98028,47.7445,-122.248,2150,12550,"2014","08","14",6916
"",2,1,860,7204,1,0,0,3,7,860,0,1918,0,98106,47.5361,-122.351,1200,7500,"2014","11","13",6922
"",5,4.25,4650,108464,2,0,0,3,10,3260,1390,1999,0,98024,47.5669,-121.956,2810,155509,"2015","03","31",6931
"",4,2,1960,50112,1,0,0,4,7,1050,910,1963,0,98058,47.4353,-122.084,2340,44967,"2015","02","17",6934
"",2,1,1800,119790,1,0,0,4,7,1200,600,1947,1977,98027,47.4617,-122.012,2320,79208,"2015","01","15",6936
"",3,1.75,1340,12800,1,0,0,3,7,880,460,1981,0,98058,47.4437,-122.137,1500,7875,"2014","10","27",6937
"",3,3,1740,3700,1,0,0,3,7,1740,0,1982,0,98122,47.6102,-122.309,1830,2480,"2014","10","14",6938
